,Unnamed: 0,epoch (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
72496,79382,1581446931661,2020-02-11T13.48.51.661,8480.354,0.263,-0.127,0.924
72497,79383,1581446931663,2020-02-11T13.48.51.663,8480.356,0.263,-0.13,0.933
72498,79384,1581446931666,2020-02-11T13.48.51.666,8480.359,0.265,-0.119,0.941
72499,79385,1581446931668,2020-02-11T13.48.51.668,8480.360999999999,0.273,-0.114,0.951
72500,79386,1581446931671,2020-02-11T13.48.51.671,8480.364,0.27,-0.113,0.942
72501,79387,1581446931674,2020-02-11T13.48.51.674,8480.367,0.271,-0.121,0.935
72502,79388,1581446931677,2020-02-11T13.48.51.677,8480.37,0.272,-0.117,0.937
72503,79389,1581446931678,2020-02-11T13.48.51.678,8480.371,0.277,-0.118,0.941
72504,79390,1581446931681,2020-02-11T13.48.51.681,8480.374,0.28300000000000003,-0.12,0.94
72505,79391,1581446931684,2020-02-11T13.48.51.684,8480.377,0.284,-0.119,0.949
72506,79392,1581446931685,2020-02-11T13.48.51.685,8480.378,0.284,-0.12,0.948
72507,79393,1581446931688,2020-02-11T13.48.51.688,8480.381,0.28,-0.123,0.946
72508,79394,1581446931691,2020-02-11T13.48.51.691,8480.384,0.276,-0.122,0.945
72509,79395,1581446931694,2020-02-11T13.48.51.694,8480.386999999999,0.277,-0.121,0.943
72510,79396,1581446931696,2020-02-11T13.48.51.696,8480.389000000001,0.279,-0.121,0.939
72511,79397,1581446931699,2020-02-11T13.48.51.699,8480.392,0.276,-0.125,0.942
72512,79398,1581446931702,2020-02-11T13.48.51.702,8480.395,0.272,-0.122,0.945
72513,79399,1581446931703,2020-02-11T13.48.51.703,8480.396,0.267,-0.123,0.945
72514,79400,1581446931706,2020-02-11T13.48.51.706,8480.399,0.268,-0.125,0.943
72515,79401,1581446931709,2020-02-11T13.48.51.709,8480.402,0.268,-0.119,0.944
72516,79402,1581446931712,2020-02-11T13.48.51.712,8480.405,0.267,-0.117,0.945
72517,79403,1581446931713,2020-02-11T13.48.51.713,8480.405999999999,0.272,-0.117,0.944
72518,79404,1581446931716,2020-02-11T13.48.51.716,8480.409,0.272,-0.115,0.949
72519,79405,1581446931719,2020-02-11T13.48.51.719,8480.412,0.275,-0.117,0.947
72520,79406,1581446931722,2020-02-11T13.48.51.722,8480.415,0.279,-0.119,0.943
72521,79407,1581446931724,2020-02-11T13.48.51.724,8480.417,0.277,-0.118,0.945
72522,79408,1581446931726,2020-02-11T13.48.51.726,8480.419,0.282,-0.124,0.946
72523,79409,1581446931729,2020-02-11T13.48.51.729,8480.421999999999,0.281,-0.121,0.941
72524,79410,1581446931731,2020-02-11T13.48.51.731,8480.424,0.279,-0.126,0.948
72525,79411,1581446931734,2020-02-11T13.48.51.734,8480.427,0.282,-0.123,0.943
72526,79412,1581446931737,2020-02-11T13.48.51.737,8480.43,0.278,-0.124,0.945
72527,79413,1581446931740,2020-02-11T13.48.51.740,8480.433,0.277,-0.126,0.944
72528,79414,1581446931741,2020-02-11T13.48.51.741,8480.434000000001,0.271,-0.116,0.941
72529,79415,1581446931744,2020-02-11T13.48.51.744,8480.437,0.269,-0.121,0.945
72530,79416,1581446931747,2020-02-11T13.48.51.747,8480.44,0.265,-0.125,0.941
72531,79417,1581446931750,2020-02-11T13.48.51.750,8480.443000000001,0.267,-0.119,0.943
72532,79418,1581446931751,2020-02-11T13.48.51.751,8480.444,0.268,-0.114,0.942
72533,79419,1581446931754,2020-02-11T13.48.51.754,8480.447,0.265,-0.118,0.937
72534,79420,1581446931757,2020-02-11T13.48.51.757,8480.45,0.263,-0.119,0.94
72535,79421,1581446931759,2020-02-11T13.48.51.759,8480.452,0.261,-0.122,0.946
72536,79422,1581446931762,2020-02-11T13.48.51.762,8480.455,0.271,-0.117,0.944
72537,79423,1581446931765,2020-02-11T13.48.51.765,8480.458,0.265,-0.113,0.946
72538,79424,1581446931767,2020-02-11T13.48.51.767,8480.46,0.259,-0.113,0.948
72539,79425,1581446931769,2020-02-11T13.48.51.769,8480.462,0.26,-0.112,0.937
72540,79426,1581446931772,2020-02-11T13.48.51.772,8480.465,0.255,-0.11,0.935
72541,79427,1581446931775,2020-02-11T13.48.51.775,8480.468,0.26,-0.112,0.946
72542,79428,1581446931776,2020-02-11T13.48.51.776,8480.469000000001,0.264,-0.115,0.953
72543,79429,1581446931779,2020-02-11T13.48.51.779,8480.472,0.268,-0.112,0.952
72544,79430,1581446931782,2020-02-11T13.48.51.782,8480.475,0.259,-0.112,0.954
72545,79431,1581446931785,2020-02-11T13.48.51.785,8480.478000000001,0.255,-0.115,0.948
72546,79432,1581446931787,2020-02-11T13.48.51.787,8480.48,0.256,-0.118,0.942
72547,79433,1581446931789,2020-02-11T13.48.51.789,8480.482,0.254,-0.121,0.95
72548,79434,1581446931792,2020-02-11T13.48.51.792,8480.485,0.255,-0.125,0.949
72549,79435,1581446931794,2020-02-11T13.48.51.794,8480.487,0.249,-0.118,0.941
72550,79436,1581446931797,2020-02-11T13.48.51.797,8480.49,0.229,-0.121,0.936
72551,79437,1581446931800,2020-02-11T13.48.51.800,8480.493,0.215,-0.125,0.918
72552,79438,1581446931803,2020-02-11T13.48.51.803,8480.496,0.199,-0.119,0.944
72553,79439,1581446931804,2020-02-11T13.48.51.804,8480.497,0.194,-0.114,0.939
72554,79440,1581446931807,2020-02-11T13.48.51.807,8480.5,0.205,-0.124,0.958
72555,79441,1581446931810,2020-02-11T13.48.51.810,8480.503,0.207,-0.133,0.958
72556,79442,1581446931811,2020-02-11T13.48.51.811,8480.504,0.201,-0.131,0.945
72557,79443,1581446931814,2020-02-11T13.48.51.814,8480.507,0.202,-0.133,0.93
72558,79444,1581446931817,2020-02-11T13.48.51.817,8480.51,0.197,-0.136,0.937
72559,79445,1581446931820,2020-02-11T13.48.51.820,8480.513,0.196,-0.134,0.919
72560,79446,1581446931822,2020-02-11T13.48.51.822,8480.515,0.154,-0.127,0.92
72561,79447,1581446931825,2020-02-11T13.48.51.825,8480.518,0.113,-0.165,0.902
72562,79448,1581446931828,2020-02-11T13.48.51.828,8480.521,0.135,-0.219,0.899
72563,79449,1581446931830,2020-02-11T13.48.51.830,8480.523000000001,0.151,-0.236,0.947
72564,79450,1581446931832,2020-02-11T13.48.51.832,8480.525,0.16699999999999998,-0.21,0.967
72565,79451,1581446931835,2020-02-11T13.48.51.835,8480.528,0.151,-0.206,0.958
72566,79452,1581446931838,2020-02-11T13.48.51.838,8480.530999999999,0.171,-0.223,0.923
72567,79453,1581446931839,2020-02-11T13.48.51.839,8480.532,0.168,-0.21,0.937
72568,79454,1581446931842,2020-02-11T13.48.51.842,8480.535,0.156,-0.187,0.948
72569,79455,1581446931845,2020-02-11T13.48.51.845,8480.538,0.17800000000000002,-0.204,0.944
72570,79456,1581446931848,2020-02-11T13.48.51.848,8480.541,0.191,-0.23,0.968
72571,79457,1581446931850,2020-02-11T13.48.51.850,8480.543,0.197,-0.203,0.975
72572,79458,1581446931852,2020-02-11T13.48.51.852,8480.545,0.17600000000000002,-0.138,0.982
72573,79459,1581446931855,2020-02-11T13.48.51.855,8480.548,0.094,-0.135,0.981
72574,79460,1581446931858,2020-02-11T13.48.51.858,8480.551,0.099,-0.27,0.905
72575,79461,1581446931860,2020-02-11T13.48.51.860,8480.553,0.16699999999999998,-0.344,0.928
72576,79462,1581446931863,2020-02-11T13.48.51.863,8480.556,0.105,-0.317,1.009
72577,79463,1581446931866,2020-02-11T13.48.51.866,8480.559000000001,0.068,-0.308,0.976
72578,79464,1581446931867,2020-02-11T13.48.51.867,8480.56,0.132,-0.342,0.981
72579,79465,1581446931870,2020-02-11T13.48.51.870,8480.563,0.208,-0.306,0.972
72580,79466,1581446931873,2020-02-11T13.48.51.873,8480.565999999999,0.134,-0.18600000000000005,1.019
72581,79467,1581446931876,2020-02-11T13.48.51.876,8480.569,0.244,-0.045,0.929
72582,79468,1581446931877,2020-02-11T13.48.51.877,8480.57,0.331,0.054000000000000006,0.992
72583,79469,1581446931880,2020-02-11T13.48.51.880,8480.573,0.239,0.062,1.096
72584,79470,1581446931883,2020-02-11T13.48.51.883,8480.576,0.3,0.003,1.029
72585,79471,1581446931885,2020-02-11T13.48.51.885,8480.578000000001,0.387,-0.057,1.115
72586,79472,1581446931888,2020-02-11T13.48.51.888,8480.581,0.28,-0.132,1.069
72587,79473,1581446931891,2020-02-11T13.48.51.891,8480.584,0.198,-0.15,0.852
72588,79474,1581446931893,2020-02-11T13.48.51.893,8480.586,0.24,-0.118,0.813
72589,79475,1581446931895,2020-02-11T13.48.51.895,8480.588,0.311,-0.125,0.936
72590,79476,1581446931898,2020-02-11T13.48.51.898,8480.591,0.337,-0.136,1.042
72591,79477,1581446931901,2020-02-11T13.48.51.901,8480.594000000001,0.359,-0.081,1.018
72592,79478,1581446931902,2020-02-11T13.48.51.902,8480.595,0.337,-0.03,0.981
72593,79479,1581446931905,2020-02-11T13.48.51.905,8480.598,0.3,-0.036000000000000004,0.991
72594,79480,1581446931908,2020-02-11T13.48.51.908,8480.601,0.312,-0.111,1.023
